Stock,총자산증가율,자기자본증가율,매출액증가율,총자본영업이익율,총자본순이익율,자본금순이익율,매출액순이익율,매출액영업이익율,자기자본비율,부채비율,유보액/납입자본비율,총자본회전율,자기자본회전율, 당기순이익(손실),영업활동으로인한현금흐름,성장성,안정성,활동성,수익성,현금흐름,Z_score,부실기업판별_Z_score,부도확률_O_score,F_score,K_score,부실기업판별_K_score,자본잠식,벌금,불성실공시,소송,영업정지,특허,투자주의환기종목,업종,관리종목여부,관리종목요건_감사의견,관리종목요건_매출액,관리종목요건_영업손실,관리종목요건_법인세비용차감전계속사업손실,날짜,PER,PBR,EPS,DIV,EPS성장률
039030,-6.83,0.38,-27.83,1.87,1.42,89.21,2.02,2.67,86.04,16.23,5127.7,0.7,0.85,5477796000.0,10873798000.0,0.0,3.0,2.0,3.0,2.0,11.752623970263809,0.0,5.666866279793244e-05,1.0,31.15053557873858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,67.72,4.08,1558.0,0.09,-0.2119372787051087
039020,40.2,42.87,-31.61,13.96,11.28,87.07,61.36,75.95,82.78,20.8,534.0,0.18,0.22,16069087000.0,4696678000.0,1.0,3.0,1.0,5.0,2.0,2.2376602828025765,1.0,3.482136000779366e-05,1.0,22.328497384125534,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,11.35,0.48,289.0,0.91,0.44500000000000006
039010,10.6,25.44,8.51,18.98,16.1,395.34,13.39,15.78,67.63,47.86,1644.27,1.2,1.88,17049152000.0,27413793000.0,2.0,3.0,2.0,5.0,2.0,4.815028927132655,0.0,6.582384958092903e-05,2.0,30.188366051459425,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,7.74,1.78,1219.0,1.38,0.19744597249508833
033540,1.96,-1.53,-26.38,-0.07,0.26,4.6,0.2,-0.06,57.0,75.45,927.32,1.31,2.26,385323000.0,-8994820000.0,1.0,3.0,2.0,2.0,1.0,3.4460156331403047,0.0,0.0007253710214893,0.0,29.223239240622675,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,1,2018,20.0,1.01,220.0,1.14,-0.16981132075471694
033320,20.7,8.85,0.22,9.07,6.86,76.0,3.16,4.18,62.68,59.55,667.99,2.17,3.3,7263456000.0,2209790000.0,2.0,3.0,2.0,3.0,2.0,5.331285531056131,0.0,0.0002239503764135,1.0,26.371317704532743,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,3,1,1,1,2018,40.43,2.72,231.0,0.27,3.3584905660377355
033310,10.38,6.33,2.08,0.63,4.9,36.95,13.9,1.78,59.31,68.62,469.3,0.35,0.58,4059435000.0,1342080000.0,2.0,3.0,2.0,4.0,2.0,1.5438579688461878,2.0,0.000728697411295,1.0,23.10188012583276,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,8.04,0.88,224.0,0.0,-0.18248175182481752
033290,15.65,25.18,13.04,18.41,18.33,107.99,33.44,33.59,70.86,41.12,362.25,0.55,0.8,50251248000.0,37150657000.0,2.0,3.0,2.0,5.0,2.0,5.331396387982545,0.0,3.800865092463399e-05,1.0,26.925396071151056,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,1,1,2018,24.54,3.76,216.0,0.0,0.7419354838709677
033230,16.6,-5.64,15.01,-0.99,-0.08,-0.72,-0.07,-0.82,44.44,125.03,359.82,1.21,2.46,-69384000.0,-4890367000.0,2.0,2.0,2.0,0.0,0.0,1.6734721846291758,2.0,0.0010670335285677,1.0,14.880402157021411,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,2018,71.87,2.36,67.0,0.0,-1.4213836477987423
033160,9.66,-14.64,-0.68,1.31,-3.91,-94.9,-3.08,1.03,37.34,167.8,885.56,1.27,3.0,-10347727000.0,3579661000.0,1.0,2.0,2.0,1.0,1.0,2.2189940594087467,1.0,0.0045368795351139,1.0,26.304276711033168,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2018,10.78,1.05,1085.0,0.68,-0.8712471816779399
033130,4.68,5.85,-1.2,8.36,6.67,27.67,13.56,16.99,91.36,9.46,287.53,0.49,0.54,5134187000.0,5468920000.0,1.0,2.0,2.0,5.0,2.0,8.884664943268032,0.0,7.768151290550853e-06,1.0,24.93971941845011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2018,16.6,1.18,125.0,1.93,-0.07407407407407407
033100,1.98,4.32,-10.84,4.75,5.01,36.43,6.88,6.53,86.91,15.06,538.48,0.73,0.85,2925415000.0,4986548000.0,1.0,3.0,2.0,3.0,2.0,14.445723115630884,0.0,1.6359934526117885e-05,2.0,28.82794014796808,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,45.74,2.11,182.0,0.75,-0.17647058823529416
032980,25.98,39.97,43.98,-3.37,-20.43,-60.82,-73.72,-12.18,71.3,40.25,103.42,0.28,0.41,-12171762000.0,-8078363000.0,2.0,2.0,2.0,0.0,0.0,2.6368534800091217,1.0,0.0029720047171726,1.0,6.33474833054505,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,3,1,0,0,2018,1.8,-549.0,0.0,0.13429752066115697,0.773693972234251
032960,-14.28,-13.2,-22.79,0.36,-0.65,-8.88,-1.61,0.89,92.76,7.81,1752.99,0.4,0.44,-424350000.0,2160254000.0,0.0,3.0,2.0,1.0,1.0,13.484060112471507,0.0,8.660721463369089e-05,1.0,37.267366180156046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2018,9.37,1.43,1452.0,0.26,0.5903614457831325
032940,-30.73,-24.5,2.05,-1.94,-31.14,-540.46,-184.83,-11.5,63.65,57.1,670.68,0.17,0.28,-41302965000.0,-1320227000.0,1.0,3.0,1.0,0.0,0.0,1.7504184026441725,2.0,0.0178951525204787,1.0,18.67510569698776,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,0,0,2018,0.92,0.61,6508.0,0.0,5.647599591419816
032850,4.65,-0.52,3.35,-3.8,-0.27,-1.76,-0.45,-6.38,75.37,32.68,422.86,0.6,0.77,-146513000.0,-672677000.0,2.0,3.0,2.0,0.0,0.0,5.538854673675429,0.0,0.0005095191995842,0.0,24.131728488287127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,2018,17.68,2.34,328.0,1.26,0.16312056737588643
032820,6.23,-11.46,-18.46,-3.28,-9.34,-19.37,-33.25,-11.68,36.56,173.49,-22.68,0.28,0.7,-8181716000.0,1103629000.0,1.0,1.0,2.0,0.0,1.0,0.7606962882758518,2.0,0.0070875620170828,1.0,8.141537838894983,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,0,0,2018,33.22,1.48,18.0,0.0,-0.5609756097560976
032800,-11.43,-13.41,-3.88,-0.68,-13.43,-19.74,-99.1,-5.02,92.28,8.36,37.89,0.14,0.15,-7175800000.0,658601000.0,0.0,2.0,1.0,0.0,1.0,8.395590216899517,0.0,0.0027413993293711,0.0,-1.8246239288926065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3,1,0,0,2018,2.72,-209.0,0.0,-7.53125,0.773693972234251
032750,-0.61,8.68,-16.8,1.47,8.14,196.32,7.46,1.35,86.18,16.04,1972.73,1.09,1.32,5889591000.0,-593479000.0,0.0,3.0,2.0,3.0,1.0,5.683314469721108,0.0,1.6024235644010738e-05,1.0,32.68027880028832,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,10.05,0.93,965.0,1.24,0.12997658079625296
032620,85.53,121.8,15.25,8.27,5.79,24.78,6.07,8.66,80.88,23.65,304.36,0.95,1.25,5729081000.0,7432256000.0,2.0,3.0,2.0,3.0,2.0,7.265584515183368,0.0,4.847258700817709e-05,2.0,23.585076839644685,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,1,1,1,2018,31.32,3.39,125.0,0.77,-0.18831168831168832
032580,23.84,21.12,23.35,6.25,6.07,33.71,4.69,4.83,45.72,118.74,175.85,1.29,2.8,3540702000.0,-3385493000.0,2.0,1.0,2.0,3.0,1.0,2.7427891084638576,1.0,0.0005135768684843,1.0,21.262240926735192,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,10.32,1.68,169.0,0.0,6.041666666666667
065770,-35.35,18.84,35.54,5.52,9.72,42.68,6.84,3.88,69.42,44.06,139.29,1.42,2.83,4019251000.0,1423776000.0,1.0,2.0,2.0,3.0,2.0,4.148073456063683,0.0,6.149908337018051e-05,2.0,12.91348632534046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3,1,1,1,2018,8.62,1.81,218.0,0.0,3.1132075471698117
065710,2.25,2.96,-30.58,7.67,6.23,186.27,15.84,19.51,79.22,26.23,2296.78,0.39,0.5,4796417000.0,12875824000.0,1.0,3.0,2.0,5.0,2.0,4.969771268822659,0.0,4.477953312119226e-05,1.0,27.4887474844887,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3,1,1,1,2018,8.05,1.29,1782.0,4.88,1.979933110367893
065680,-0.05,0.01,-9.84,1.04,0.91,43.55,1.18,1.33,78.08,28.07,4073.4,0.78,1.0,2162996000.0,14848165000.0,0.0,3.0,2.0,3.0,2.0,3.3921616850924075,0.0,0.0001028036138592,1.0,31.673820480058406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,8.14,0.74,1609.0,2.29,0.19273535952557452
065650,-17.81,-22.44,-4.88,-6.57,-23.27,-37.79,-27.97,-7.89,88.99,12.37,30.41,0.83,0.91,-5563102000.0,-852479000.0,0.0,2.0,2.0,0.0,0.0,44.88287782884231,0.0,0.009336828615517,0.0,-6.991046393417673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,3,1,0,0,2018,6.48,-189.0,0.0,-0.5467625899280575,0.773693972234251
065570,1.6,-0.98,-7.18,2.05,1.77,37.24,4.64,5.36,90.69,10.26,1822.75,0.38,0.42,1638775000.0,8403599000.0,1.0,3.0,2.0,3.0,2.0,6.507413938105531,0.0,2.891429404695284e-05,1.0,29.312241457715395,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,11.42,0.92,777.0,2.87,0.12608695652173907
065530,-3.53,-8.4,-20.66,1.55,0.75,3.8,1.52,3.13,53.39,87.29,213.18,0.5,0.9,1004565000.0,18910583000.0,0.0,2.0,2.0,3.0,2.0,2.2984856691873023,1.0,0.0008205556193708,1.0,24.51041403175503,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2018,11.42,0.99,1309.0,3.34,-0.1522020725388601
065440,47.39,85.92,35.51,1.05,0.77,2.98,2.04,2.79,67.24,48.73,162.33,0.38,0.61,317100000.0,-2210302000.0,2.0,2.0,2.0,3.0,1.0,1.911671551787224,1.0,0.0002674484688429,1.0,13.787912487577538,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,1,1,1,2018,30.74,2.06,45.0,0.0,14.0
065420,16.18,12.15,-40.26,-7.75,-8.94,-33.67,-17.04,-14.78,79.22,26.24,224.57,0.52,0.65,-1778558000.0,-1932935000.0,1.0,2.0,2.0,0.0,0.0,5.574594665614347,0.0,0.0009810528309051,0.0,7.610499713467916,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,3,1,0,0,2018,23.13,2.22,-55.0,0.0,-2.170212765957447
065350,1.16,7.1,-11.24,3.59,2.96,56.45,4.01,4.86,56.81,76.04,1008.46,0.74,1.34,6234288000.0,803903000.0,1.0,3.0,2.0,3.0,2.0,2.0422449265614,1.0,0.0004763599097967,1.0,27.22959198814613,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,82.17,1.17,69.0,0.88,-0.7737704918032787
065170,69.09,144.53,7.96,2.15,2.06,4.78,2.64,2.75,83.99,19.06,101.69,0.78,1.05,1211282000.0,-6788415000.0,2.0,2.0,2.0,3.0,1.0,7.223902866254904,0.0,6.886178031310022e-05,1.0,13.4458031412039,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,1,1,2018,67.18,2.73,23.0,0.0,-1.2987012987012987
065150,-24.1,72.42,-19.47,-8.53,16.48,109.06,13.42,-6.95,44.46,124.92,413.09,1.23,4.05,8812710000.0,-1459985000.0,0.0,2.0,2.0,3.0,1.0,3.0218780767083864,0.0,0.0006250643647715,1.0,17.795393022595007,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3,1,0,1,2018,115.645,2.77,-249.0,0.0,-0.038610038610038644
065130,18.81,7.02,28.46,6.52,5.53,172.74,7.4,8.72,64.5,55.04,2118.05,0.75,1.1,14378958000.0,-24299370000.0,2.0,3.0,2.0,3.0,1.0,2.410938536004176,1.0,0.0001950480989827,1.0,27.96719058728052,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,1,2018,10.25,0.7,667.0,1.46,-0.06843575418994419
064820,4.39,7.56,30.25,1.15,1.11,19.82,8.33,8.63,65.11,53.59,1023.97,0.13,0.21,2398963000.0,-1123028000.0,2.0,3.0,1.0,3.0,1.0,1.12003535519482,2.0,0.0002108382851092,1.0,18.198015217151383,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,8.17,0.46,378.0,0.0,9.5
064800,19.87,33.87,197.24,0.66,4.17,132.54,18.36,2.93,63.17,58.3,2023.84,0.23,0.38,7702709000.0,-7005714000.0,2.0,3.0,2.0,4.0,1.0,1.709124462966927,2.0,0.0002551456904725,1.0,18.39596556890011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,1,1,2018,490.71,3.31,7.0,0.0,-0.8055555555555556
064760,26.86,26.6,30.86,30.85,24.47,802.69,27.48,34.64,85.99,16.29,3054.35,0.89,1.03,46856952000.0,47787373000.0,2.0,3.0,2.0,5.0,2.0,18.85664160731568,0.0,8.453388854725362e-07,2.0,33.41263799328805,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,39.17,7.82,1948.0,0.66,0.7269503546099292
064520,-16.93,-64.04,-44.82,-26.45,-34.15,-87.51,-31.26,-24.21,19.41,415.17,-54.84,1.09,3.28,-29060861000.0,-149887000.0,0.0,0.0,2.0,0.0,0.0,0.1117775320452846,2.0,0.0755651931157904,0.0,14.4679172423254,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3,1,0,0,2018,60.0,1.63,27.0,0.0,-0.7065217391304348
064260,-0.11,-3.16,-5.76,5.2,2.72,44.28,7.77,14.83,40.46,147.18,562.92,0.35,0.85,11439881000.0,-8779515000.0,0.0,2.0,2.0,3.0,1.0,1.7982392692138032,2.0,0.0005929926302307,1.0,20.37950457323421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2018,69.34,1.79,51.0,0.0,6.285714285714286
064240,-20.92,-20.39,-33.38,-6.06,-20.19,-122.02,-73.3,-21.99,87.25,14.62,374.81,0.28,0.32,-19980212000.0,-5666767000.0,0.0,3.0,2.0,0.0,0.0,16.43380617384172,0.0,0.003025784821626,1.0,16.57298675963942,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2018,40.57,4.44,387.0,0.0,0.5236220472440944
064090,53.28,40.24,68.01,7.99,5.07,23.35,6.37,10.02,41.94,138.43,116.32,0.8,1.83,6458725000.0,-9549832000.0,2.0,1.0,2.0,3.0,1.0,1.9742803712315653,1.0,0.0015947266146058,1.0,19.52046644688388,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3,1,1,1,2018,25.12,8.59,669.0,0.0,-0.6689757545769421
063570,43.63,32.22,36.46,7.35,4.79,102.26,7.42,11.39,40.81,145.05,1033.98,0.65,1.53,15508226000.0,16532555000.0,2.0,2.0,2.0,3.0,2.0,2.4360263309546544,1.0,0.0007552970523203,1.0,24.47452111915832,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,1,1,1,2018,25.34,3.12,511.0,0.62,0.39617486338797825
063440,24.96,20.81,-31.46,-1.09,-3.94,-9.33,-9.78,-2.7,90.72,10.23,123.32,0.4,0.44,-1958489000.0,3797203000.0,1.0,2.0,2.0,0.0,1.0,9.497138271792949,0.0,0.0001347592311927,1.0,11.00866535318445,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,0,0,2018,75.35,1.17,-47.0,0.0,-3.35
062860,-26.05,-28.23,-28.22,-22.26,-24.65,-419.71,-45.68,-41.24,87.28,14.58,1420.2,0.54,0.61,-20718245000.0,2160679000.0,0.0,3.0,2.0,0.0,1.0,3.5733455262301512,0.0,0.0090494850310607,1.0,22.034534849292672,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3,1,0,0,2018,33.35,0.51,-2094.0,1.82,-15.643356643356643
061250,-0.4,3.12,-0.38,5.57,4.11,70.45,4.97,6.74,82.04,21.89,1395.01,0.83,1.02,5076526000.0,7168485000.0,0.0,3.0,2.0,3.0,2.0,5.377093218157037,0.0,3.795938749146874e-05,2.0,29.88635249785622,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,14.77,1.01,472.0,2.15,0.1712158808933002
061040,-18.52,-12.9,-13.46,-0.21,-7.2,-104.47,-8.62,-0.25,76.39,30.9,925.72,0.83,1.13,-9950369000.0,3749438000.0,0.0,3.0,2.0,0.0,1.0,4.016879150481565,0.0,0.0002260511548875,1.0,27.5294698482236,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2018,9.57,0.81,519.0,0.0,0.6269592476489028
060900,-14.9,7.75,-12.63,-25.01,-42.58,-134.63,-41.75,-24.53,59.67,67.58,63.77,1.02,1.93,-11723355000.0,-2019205000.0,0.0,2.0,2.0,0.0,0.0,2.776456533199445,1.0,0.0384566345428471,0.0,6.87356431741014,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3,1,0,0,2018,0.0,9.54,0.0,0.0,-1.0
060720,-7.48,-16.26,-62.69,0.27,-16.78,-386.25,-82.03,1.32,78.52,27.35,1763.46,0.2,0.25,-38963210000.0,-12559115000.0,0.0,3.0,2.0,1.0,0.0,4.555064886501068,0.0,0.0005186292289174,1.0,26.418271765866702,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2018,18.92,1.23,-1935.0,0.0,-2.810102899906455
060570,51.47,40.5,76.45,0.84,-13.25,-85.39,-20.44,1.29,82.77,20.81,496.14,0.65,0.76,-22011255000.0,14918722000.0,2.0,3.0,2.0,1.0,1.0,7.961247070565966,0.0,0.0002969215960249,1.0,17.801602816991885,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,0,2018,4.53,-420.0,0.0,-22.0,-0.3548594413485441
060540,5.77,6.94,-59.2,5.81,5.41,31.2,22.46,24.12,92.92,7.62,438.87,0.24,0.26,3988310000.0,2894071000.0,1.0,3.0,2.0,5.0,2.0,7.3393823291139775,0.0,1.2136796796931597e-05,1.0,20.436356153741524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,11.47,0.76,170.0,0.0,-0.423728813559322
060380,9.87,-2.95,0.28,1.5,-0.22,-4.9,-0.15,1.02,44.41,125.19,929.68,1.46,3.1,-244900000.0,-3552299000.0,2.0,2.0,2.0,1.0,0.0,2.403031877111204,1.0,0.0026837795602089,0.0,26.70326934171981,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,0,2018,7.33,0.61,420.0,3.25,1.608695652173913
060370,-8.46,-5.11,-16.9,-3.82,-3.13,-19.57,-6.99,-8.53,78.94,26.68,379.47,0.45,0.58,-4286227000.0,-984726000.0,0.0,3.0,2.0,0.0,0.0,3.117125756666873,0.0,0.0002204272673342,1.0,26.55847274338566,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3,1,0,0,2018,17.62,0.95,250.0,1.14,0.2376237623762376
060310,-9.54,3.21,21.56,0.55,-4.1,-9.59,-6.92,0.92,62.25,60.65,35.76,0.59,1.02,-2052882000.0,3549603000.0,1.0,2.0,2.0,1.0,1.0,2.6190351813454327,1.0,0.0009193619386461,1.0,7.235831822503231,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,1,0,2018,87.34,2.71,32.0,0.0,0.0
060280,-2.93,-0.94,1.21,-5.16,-39.52,-188.96,-86.81,-11.34,95.49,4.73,319.87,0.46,0.48,-29420161000.0,-15203768000.0,1.0,3.0,2.0,0.0,0.0,49.06390646763533,0.0,0.9993603007422174,1.0,-3.049663846505714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,1,0,0,2018,11.18,3.74,908.0,0.0,-2.5574614065180103
060260,-1.92,13.48,-2.55,0.7,-6.14,-14.61,-4.7,0.54,61.74,61.96,42.86,1.31,2.27,-1880018000.0,-993236000.0,0.0,2.0,2.0,1.0,0.0,3.744845253753703,0.0,0.0010333682364439,1.0,14.889794870662458,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,77.0,2.89,25.0,0.0,-0.07407407407407407
060250,26.58,11.33,25.32,9.37,6.95,168.28,4.11,5.55,42.3,136.41,1101.96,1.69,3.76,17461571000.0,31316121000.0,2.0,2.0,2.0,3.0,2.0,3.750798162962925,0.0,0.000593944712194,2.0,27.18692915025688,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2018,33.81,3.77,494.0,0.0,-0.027559055118110187
060240,-1.27,3.35,-11.66,2.34,13.86,79.95,28.85,4.87,86.96,15.0,398.38,0.48,0.57,9944483000.0,1073184000.0,0.0,3.0,2.0,4.0,2.0,9.353019951537716,0.0,3.736156713521729e-06,1.0,10.416139909569518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,1,2018,78.73,3.65,102.0,0.0,1.04
060230,5.95,39.84,-42.47,-2.21,-4.64,-13.26,-11.81,-5.61,46.92,113.14,25.71,0.39,0.95,-3050741000.0,4518622000.0,1.0,1.0,2.0,0.0,1.0,1.297415168788902,2.0,0.0019616802684016,1.0,9.513326359673878,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3,1,0,0,2018,1.87,-227.0,0.0,-0.8343065693430657,-5.930418841524372
059090,25.55,9.08,12.88,4.28,5.25,36.22,7.06,5.75,52.08,92.01,306.5,0.74,1.34,5671199000.0,5799715000.0,2.0,3.0,2.0,3.0,2.0,2.552013005563328,1.0,0.000536043967591,1.0,20.95694279004569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,81.02,1.85,49.0,0.0,-0.4842105263157894
058820,4.39,6.16,20.05,2.29,5.42,11.14,12.16,5.15,90.91,10.0,90.99,0.45,0.49,6065026000.0,886779000.0,2.0,2.0,2.0,4.0,2.0,36.46711626237992,0.0,7.279685486091934e-06,1.0,18.868689101994224,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,398.95,8.15,19.0,0.0,-0.20833333333333337
034230,24.01,16.5,3.01,1.14,0.6,17.18,2.0,3.82,72.51,37.9,2269.46,0.3,0.4,8079402000.0,45035748000.0,2.0,3.0,2.0,3.0,2.0,3.6020330974176984,0.0,0.0001020527416383,1.0,27.13042148656471,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3,1,1,1,2018,35.01,1.97,647.0,1.32,-0.15314136125654454
033640,-2.05,19.17,2.21,7.9,7.56,193.3,8.19,8.56,57.84,72.89,1391.14,0.92,1.75,21916076000.0,44020966000.0,1.0,3.0,2.0,3.0,2.0,2.7195624040112167,1.0,0.0001365998399536,1.0,25.54337938632141,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,10.9,1.57,865.0,0.0,1.8642384105960264
006140,7.42,4.37,2.65,4.93,5.72,113.41,7.01,6.04,81.73,22.35,1298.99,0.82,0.98,7087926000.0,11749352000.0,2.0,3.0,2.0,3.0,2.0,4.135828490774293,0.0,4.7218636561387146e-05,1.0,31.382888117335703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,10.0,0.8,772.0,3.13,0.22151898734177222
006050,-8.72,-1.64,-10.44,-1.46,-0.56,-2.03,-0.63,-1.63,85.77,16.59,201.19,0.89,1.08,-354808000.0,5051582000.0,0.0,2.0,2.0,0.0,1.0,5.318211935857287,0.0,0.0001815378282968,1.0,24.50921841199714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0,2018,95.42,0.78,12.0,0.0,-0.7073170731707317
005990,0.76,0.3,56.55,0.34,1.02,51.33,32.56,10.75,97.27,2.81,5002.53,0.03,0.03,3520890000.0,3184067000.0,2.0,3.0,0.0,4.0,2.0,14.505561982865816,0.0,3.3216860319151824e-05,1.0,36.07019034029291,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,5.23,0.56,2975.0,1.61,0.397369657116017
005710,9.49,9.95,-11.3,7.41,7.51,288.27,4.94,4.87,66.83,49.64,2580.29,1.52,2.28,28881654000.0,21676297000.0,1.0,3.0,2.0,3.0,2.0,3.8324871797889166,0.0,6.879659583612975e-05,1.0,33.37804420381895,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,3.54,0.68,2138.0,1.32,5.1085714285714285
005670,1.13,0.6,-10.76,1.37,1.7,36.38,2.24,1.81,49.45,102.22,988.14,0.76,1.53,1455104000.0,5265338000.0,1.0,2.0,2.0,3.0,2.0,2.247959322564788,1.0,0.0009356213374053,1.0,25.94463355608204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,25.44,0.9,192.0,1.54,1.4615384615384617
009620,3.33,-40.41,-20.52,0.95,-5.13,-542.01,-4.56,0.85,7.69,1200.14,725.33,1.13,10.76,-11178927000.0,1467967000.0,1.0,1.0,2.0,1.0,1.0,0.7874242612508766,2.0,0.0352938269548058,1.0,20.972568562590123,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3,1,1,0,2018,1.04,-367.0,0.0,-2.219269102990033,0.5497081451569511
009520,-14.09,6.74,16.73,14.3,10.62,67.73,4.69,6.31,71.91,39.07,323.85,2.27,3.52,14101413000.0,9844000000.0,1.0,3.0,2.0,3.0,2.0,7.384930164087608,0.0,3.5398476385797904e-05,2.0,27.31928833765148,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,1,1,2018,30.27,1.23,75.0,1.1,-0.8922413793103449
